office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum,context
MAJORITY POLICY COMMITTEE (D),2022,MISCELLANEOUS ITEMS,189,BANNER NET PAYROLL,189,0.0,0.0,banner_missing,banner,,,
MAJORITY POLICY COMMITTEE (D),2022,MISCELLANEOUS ITEMS,189,BANNER ORGANIZATION TOTALS,189,0.0,0.0,ok,banner,,,
MAJORITY POLICY COMMITTEE (D),2023,MISCELLANEOUS ITEMS,190,BANNER NET PAYROLL,190,,0.0,not_applicable,banner,,,
MAJORITY POLICY COMMITTEE (D),2023,MISCELLANEOUS ITEMS,190,BANNER ORGANIZATION TOTALS,190,23408.0,0.0,warn,banner,,,banner_only_categories
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,191,PERSONNEL BENEFITS,191,859.38,0.0,no_records,segment,,,
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,191,NET PAYROLL EXPENSES,191,859.38,859.38,ok,block_running_total,,,
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,191,OTHER CONTRACTUAL SERVICES,191,200.0,200.0,ok,segment,,,
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,191,BANNER NET PAYROLL,191,859.38,859.38,ok,banner,,,
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,191,BANNER ORGANIZATION TOTALS,191,3707.58,1059.38,warn,banner,,,banner_only_categories
MINORITY POLICY COMMITTEE (D),2025,MISCELLANEOUS ITEMS,192,OTHER CONTRACTUAL SERVICES,192,300.0,300.0,ok,segment,,,
MINORITY POLICY COMMITTEE (D),2025,MISCELLANEOUS ITEMS,192,BANNER NET PAYROLL,192,,0.0,not_applicable,banner,,,
MINORITY POLICY COMMITTEE (D),2025,MISCELLANEOUS ITEMS,192,BANNER ORGANIZATION TOTALS,192,5087.54,300.0,warn,banner,,,banner_only_categories
SECRETARY FOR THE MAJORITY (D),2024,MISCELLANEOUS ITEMS,193,PERSONNEL BENEFITS,193,354.0,0.0,no_records,segment,,,
SECRETARY FOR THE MAJORITY (D),2024,MISCELLANEOUS ITEMS,193,NET PAYROLL EXPENSES,193,354.0,354.0,ok,block_running_total,,,
SECRETARY FOR THE MAJORITY (D),2024,MISCELLANEOUS ITEMS,193,BANNER NET PAYROLL,193,354.0,354.0,ok,banner,,,
SECRETARY FOR THE MAJORITY (D),2024,MISCELLANEOUS ITEMS,193,BANNER ORGANIZATION TOTALS,193,354.0,354.0,ok,banner,,,
MINORITY LEADER (R),2023,MISCELLANEOUS ITEMS,194,BANNER NET PAYROLL,194,0.0,0.0,banner_missing,banner,,,
MINORITY LEADER (R),2023,MISCELLANEOUS ITEMS,194,BANNER ORGANIZATION TOTALS,194,0.0,0.0,ok,banner,,,
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,195,PERSONNEL BENEFITS,195,266.46,0.0,no_records,segment,,,
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,195,NET PAYROLL EXPENSES,195,266.46,266.46,ok,block_running_total,,,
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,195,TRAVEL AND TRANSPORTATION OF PERSONS,196,1641.19,1641.19,ok,segment,,,
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,195,BANNER NET PAYROLL,195,266.46,266.46,ok,banner,,,
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,195,BANNER ORGANIZATION TOTALS,195,5190.1,1907.65,warn,banner,,,banner_only_categories
MAJORITY LEADER (R),2025,MISCELLANEOUS ITEMS,197,PERSONNEL BENEFITS,197,438.21,0.0,no_records,segment,,,
MAJORITY LEADER (R),2025,MISCELLANEOUS ITEMS,197,NET PAYROLL EXPENSES,197,438.21,438.21,ok,block_running_total,,,
MAJORITY LEADER (R),2025,MISCELLANEOUS ITEMS,197,BANNER NET PAYROLL,197,438.21,438.21,ok,banner,,,
MAJORITY LEADER (R),2025,MISCELLANEOUS ITEMS,197,BANNER ORGANIZATION TOTALS,197,24166.01,438.21,warn,banner,,,banner_only_categories
MINORITY WHIP (R),2023,MISCELLANEOUS ITEMS,198,BANNER NET PAYROLL,198,,0.0,not_applicable,banner,,,
MINORITY WHIP (R),2023,MISCELLANEOUS ITEMS,198,BANNER ORGANIZATION TOTALS,198,0.0,0.0,ok,banner,,,
MINORITY WHIP (R),2024,MISCELLANEOUS ITEMS,199,TRAVEL AND TRANSPORTATION OF PERSONS,199,2451.27,2451.27,ok,segment,,,
MINORITY WHIP (R),2024,MISCELLANEOUS ITEMS,199,BANNER NET PAYROLL,199,,0.0,not_applicable,banner,,,
MINORITY WHIP (R),2024,MISCELLANEOUS ITEMS,199,BANNER ORGANIZATION TOTALS,199,5025.95,2451.27,warn,banner,,,banner_only_categories
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,PERSONNEL BENEFITS,200,837.96,0.0,no_records,segment,,,
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,NET PAYROLL EXPENSES,200,837.96,837.96,ok,block_running_total,,,
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,TRAVEL AND TRANSPORTATION OF PERSONS,200,741.26,741.26,ok,segment,,,
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,OTHER CONTRACTUAL SERVICES,200,20.0,20.0,ok,segment,,,
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,BANNER NET PAYROLL,200,837.96,837.96,ok,banner,,,
MAJORITY WHIP (R),2025,MISCELLANEOUS ITEMS,200,BANNER ORGANIZATION TOTALS,200,5835.46,1599.22,warn,banner,,,banner_only_categories
MINORITY CONFERENCE COMMITTEE (R),2021,MISCELLANEOUS ITEMS,201,BANNER NET PAYROLL,201,0.0,0.0,banner_missing,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2021,MISCELLANEOUS ITEMS,201,BANNER ORGANIZATION TOTALS,201,0.0,0.0,ok,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,PERSONNEL BENEFITS,202,41.25,0.0,no_records,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,NET PAYROLL EXPENSES,202,41.25,41.25,ok,block_running_total,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,TRAVEL AND TRANSPORTATION OF PERSONS,202,90.0,90.0,ok,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,ACQUISITION OF ASSETS,202,3329.9,3329.9,ok,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,BANNER NET PAYROLL,202,41.25,41.25,ok,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,202,BANNER ORGANIZATION TOTALS,202,9890.84,3461.15,warn,banner,,,banner_only_categories
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,203,BANNER NET PAYROLL,203,0.0,0.0,banner_missing,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,203,BANNER ORGANIZATION TOTALS,203,0.0,0.0,ok,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,204,PERSONNEL BENEFITS,204,171.7,0.0,no_records,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,204,NET PAYROLL EXPENSES,204,171.7,171.7,ok,block_running_total,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,204,TRAVEL AND TRANSPORTATION OF PERSONS,205,12255.04,12255.04,ok,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,204,BANNER NET PAYROLL,204,171.7,171.7,ok,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,204,BANNER ORGANIZATION TOTALS,204,18006.74,12426.74,warn,banner,,,banner_only_categories
MINORITY CONFERENCE COMMITTEE (R),2024,MISCELLANEOUS ITEMS,206,ACQUISITION OF ASSETS,206,12000.0,12000.0,ok,segment,,,
MINORITY CONFERENCE COMMITTEE (R),2024,MISCELLANEOUS ITEMS,206,BANNER NET PAYROLL,206,,0.0,not_applicable,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2024,MISCELLANEOUS ITEMS,206,BANNER ORGANIZATION TOTALS,206,12000.0,12000.0,ok,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2024,MISCELLANEOUS ITEMS,207,BANNER NET PAYROLL,207,,0.0,not_applicable,banner,,,
MINORITY CONFERENCE COMMITTEE (R),2024,MISCELLANEOUS ITEMS,207,BANNER ORGANIZATION TOTALS,207,149.1,0.0,warn,banner,,,banner_only_categories
MAJORITY CONFERENCE COMMITTEE (R),2025,MISCELLANEOUS ITEMS,208,TRAVEL AND TRANSPORTATION OF PERSONS,208,47.49,47.49,ok,segment,,,
MAJORITY CONFERENCE COMMITTEE (R),2025,MISCELLANEOUS ITEMS,208,ACQUISITION OF ASSETS,208,2137.38,2137.38,ok,segment,,,
MAJORITY CONFERENCE COMMITTEE (R),2025,MISCELLANEOUS ITEMS,208,BANNER NET PAYROLL,208,,0.0,not_applicable,banner,,,
MAJORITY CONFERENCE COMMITTEE (R),2025,MISCELLANEOUS ITEMS,208,BANNER ORGANIZATION TOTALS,208,6282.03,2184.87,warn,banner,,,banner_only_categories
MINORITY POLICY COMMITTEE (R),2021,MISCELLANEOUS ITEMS,209,BANNER NET PAYROLL,209,0.0,0.0,banner_missing,banner,,,
MINORITY POLICY COMMITTEE (R),2021,MISCELLANEOUS ITEMS,209,BANNER ORGANIZATION TOTALS,209,0.0,0.0,ok,banner,,,
MINORITY POLICY COMMITTEE (R),2022,MISCELLANEOUS ITEMS,210,BANNER NET PAYROLL,210,0.0,0.0,banner_missing,banner,,,
MINORITY POLICY COMMITTEE (R),2022,MISCELLANEOUS ITEMS,210,BANNER ORGANIZATION TOTALS,210,0.0,0.0,ok,banner,,,
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,211,ACQUISITION OF ASSETS,211,16.21,16.21,ok,segment,,,
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,211,BANNER NET PAYROLL,211,,0.0,not_applicable,banner,,,
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,211,BANNER ORGANIZATION TOTALS,211,205.95,16.21,warn,banner,,,banner_only_categories
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,212,BANNER NET PAYROLL,212,0.0,0.0,banner_missing,banner,,,
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,212,BANNER ORGANIZATION TOTALS,212,0.0,0.0,ok,banner,,,
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,213,ACQUISITION OF ASSETS,213,1421.66,1421.66,ok,segment,,,
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,213,BANNER NET PAYROLL,213,0.0,0.0,banner_missing,banner,,,
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,213,BANNER ORGANIZATION TOTALS,213,10776.63,1421.66,warn,banner,,,banner_only_categories
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,BANNER NET PAYROLL,214,,0.0,not_applicable,banner,,,
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,BANNER ORGANIZATION TOTALS,214,326.47,0.0,warn,banner,,,banner_only_categories
MAJORITY POLICY COMMITTEE (R),2025,MISCELLANEOUS ITEMS,215,OTHER CONTRACTUAL SERVICES,215,600.0,600.0,ok,segment,,,
MAJORITY POLICY COMMITTEE (R),2025,MISCELLANEOUS ITEMS,215,ACQUISITION OF ASSETS,215,1010.12,1010.12,ok,segment,,,
MAJORITY POLICY COMMITTEE (R),2025,MISCELLANEOUS ITEMS,215,BANNER NET PAYROLL,215,,0.0,not_applicable,banner,,,
MAJORITY POLICY COMMITTEE (R),2025,MISCELLANEOUS ITEMS,215,BANNER ORGANIZATION TOTALS,215,34727.77,1610.12,warn,banner,,,banner_only_categories
SECRETARY FOR THE MINORITY (R),2023,MISCELLANEOUS ITEMS,216,BANNER NET PAYROLL,216,,0.0,not_applicable,banner,,,
SECRETARY FOR THE MINORITY (R),2023,MISCELLANEOUS ITEMS,216,BANNER ORGANIZATION TOTALS,216,0.0,0.0,ok,banner,,,
SECRETARY FOR THE MINORITY (R),2024,MISCELLANEOUS ITEMS,217,ACQUISITION OF ASSETS,217,31506.7,31506.7,ok,segment,,,
SECRETARY FOR THE MINORITY (R),2024,MISCELLANEOUS ITEMS,217,BANNER NET PAYROLL,217,,0.0,not_applicable,banner,,,
SECRETARY FOR THE MINORITY (R),2024,MISCELLANEOUS ITEMS,217,BANNER ORGANIZATION TOTALS,217,32822.73,31506.7,warn,banner,,,banner_only_categories
SENATE CHILD CARE CENTER,2021,MISCELLANEOUS ITEMS,218,BANNER NET PAYROLL,218,0.0,0.0,banner_missing,banner,,,
SENATE CHILD CARE CENTER,2021,MISCELLANEOUS ITEMS,218,BANNER ORGANIZATION TOTALS,218,224.08,0.0,fail,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2022,MISCELLANEOUS ITEMS,219,BANNER NET PAYROLL,219,0.0,0.0,banner_missing,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2022,MISCELLANEOUS ITEMS,219,BANNER ORGANIZATION TOTALS,219,900.92,0.0,fail,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2022,MISCELLANEOUS ITEMS,220,BANNER NET PAYROLL,220,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2022,MISCELLANEOUS ITEMS,220,BANNER ORGANIZATION TOTALS,220,0.0,0.0,ok,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2022,MISCELLANEOUS ITEMS,221,BANNER NET PAYROLL,221,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2022,MISCELLANEOUS ITEMS,221,BANNER ORGANIZATION TOTALS,221,0.0,0.0,ok,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,222,PERSONNEL BENEFITS,222,36136.85,0.0,no_records,segment,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,222,NET PAYROLL EXPENSES,222,36136.85,36136.85,ok,block_running_total,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,222,BANNER NET PAYROLL,222,36136.85,36136.85,ok,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,222,BANNER ORGANIZATION TOTALS,222,36136.85,36136.85,ok,banner,,,
SENATE CHILD CARE - SALARY REIMBURSEMENT – S. RES. 329,2023,MISCELLANEOUS ITEMS,223,BANNER NET PAYROLL,223,,0.0,not_applicable,banner,,,
SENATE CHILD CARE - SALARY REIMBURSEMENT – S. RES. 329,2023,MISCELLANEOUS ITEMS,223,BANNER ORGANIZATION TOTALS,223,0.0,0.0,ok,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2023,MISCELLANEOUS ITEMS,224,BANNER NET PAYROLL,224,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2023,MISCELLANEOUS ITEMS,224,BANNER ORGANIZATION TOTALS,224,0.0,0.0,ok,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2024,MISCELLANEOUS ITEMS,225,PERSONNEL BENEFITS,225,8772.91,0.0,no_records,segment,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2024,MISCELLANEOUS ITEMS,225,NET PAYROLL EXPENSES,225,8772.91,8772.91,ok,block_running_total,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2024,MISCELLANEOUS ITEMS,225,BANNER NET PAYROLL,225,3678.31,8772.91,fail,banner,,,fy_boundary_pattern
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2024,MISCELLANEOUS ITEMS,225,BANNER ORGANIZATION TOTALS,225,38677.17,8772.91,fail,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2024,MISCELLANEOUS ITEMS,226,BANNER NET PAYROLL,226,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2024,MISCELLANEOUS ITEMS,226,BANNER ORGANIZATION TOTALS,226,9096.99,0.0,fail,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2024,MISCELLANEOUS ITEMS,227,BANNER NET PAYROLL,227,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2024,MISCELLANEOUS ITEMS,227,BANNER ORGANIZATION TOTALS,227,0.0,0.0,ok,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2025,MISCELLANEOUS ITEMS,228,BANNER NET PAYROLL,228,63065.2,0.0,banner_missing,banner,,,
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2025,MISCELLANEOUS ITEMS,228,BANNER ORGANIZATION TOTALS,228,155824.21,0.0,fail,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2025,MISCELLANEOUS ITEMS,229,BANNER NET PAYROLL,229,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2025,MISCELLANEOUS ITEMS,229,BANNER ORGANIZATION TOTALS,229,90969.9,0.0,fail,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2025,MISCELLANEOUS ITEMS,230,BANNER NET PAYROLL,230,,0.0,not_applicable,banner,,,
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2025,MISCELLANEOUS ITEMS,230,BANNER ORGANIZATION TOTALS,230,0.0,0.0,ok,banner,,,
CONSULTANTS,2021,MISCELLANEOUS ITEMS,231,BANNER NET PAYROLL,231,0.0,0.0,banner_missing,banner,,,
CONSULTANTS,2021,MISCELLANEOUS ITEMS,231,BANNER ORGANIZATION TOTALS,231,0.0,0.0,ok,banner,,,
CONSULTANTS,2022,MISCELLANEOUS ITEMS,232,BANNER NET PAYROLL,232,0.0,0.0,banner_missing,banner,,,
CONSULTANTS,2022,MISCELLANEOUS ITEMS,232,BANNER ORGANIZATION TOTALS,232,0.0,0.0,ok,banner,,,
CONSULTANTS,2023,MISCELLANEOUS ITEMS,233,BANNER NET PAYROLL,233,1700000.0,0.0,banner_missing,banner,,,
CONSULTANTS,2023,MISCELLANEOUS ITEMS,233,BANNER ORGANIZATION TOTALS,233,1700000.0,0.0,warn,banner,,,banner_only_categories
CONSULTANTS,2024,MISCELLANEOUS ITEMS,234,BANNER NET PAYROLL,234,0.0,0.0,banner_missing,banner,,,
CONSULTANTS,2024,MISCELLANEOUS ITEMS,234,BANNER ORGANIZATION TOTALS,234,0.0,0.0,ok,banner,,,
CONSULTANTS,2025,MISCELLANEOUS ITEMS,235,PERSONNEL COMP. FULL-TIME PERMANENT,236,2863463.03,2863463.03,ok,segment,,,
CONSULTANTS,2025,MISCELLANEOUS ITEMS,235,PERSONNEL BENEFITS,236,1083285.32,0.0,no_records,segment,,,
CONSULTANTS,2025,MISCELLANEOUS ITEMS,235,NET PAYROLL EXPENSES,236,3946748.35,3946748.35,ok,block_running_total,,,
CONSULTANTS,2025,MISCELLANEOUS ITEMS,235,BANNER NET PAYROLL,235,2246748.35,3946748.35,fail,banner,,,fy_boundary_pattern
CONSULTANTS,2025,MISCELLANEOUS ITEMS,235,BANNER ORGANIZATION TOTALS,235,2246748.35,3946748.35,warn,banner,,,captured_bvb_mismatch
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2021,MISCELLANEOUS ITEMS,237,BANNER NET PAYROLL,237,0.0,0.0,banner_missing,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2021,MISCELLANEOUS ITEMS,237,BANNER ORGANIZATION TOTALS,237,0.0,0.0,ok,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2022,MISCELLANEOUS ITEMS,238,BANNER NET PAYROLL,238,,0.0,not_applicable,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2022,MISCELLANEOUS ITEMS,238,BANNER ORGANIZATION TOTALS,238,0.0,0.0,ok,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2023,MISCELLANEOUS ITEMS,239,NET PAYROLL EXPENSES,239,91633.98,91633.98,ok,block_running_total,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2023,MISCELLANEOUS ITEMS,239,BANNER NET PAYROLL,239,91633.98,91633.98,ok,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2023,MISCELLANEOUS ITEMS,239,BANNER ORGANIZATION TOTALS,239,91633.98,91633.98,ok,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2024,MISCELLANEOUS ITEMS,240,BANNER NET PAYROLL,240,,0.0,not_applicable,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2024,MISCELLANEOUS ITEMS,240,BANNER ORGANIZATION TOTALS,240,0.0,0.0,ok,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2025,MISCELLANEOUS ITEMS,241,BANNER NET PAYROLL,241,,0.0,not_applicable,banner,,,
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2025,MISCELLANEOUS ITEMS,241,BANNER ORGANIZATION TOTALS,241,0.0,0.0,ok,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2021,MISCELLANEOUS ITEMS,242,BANNER NET PAYROLL,242,,0.0,not_applicable,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2021,MISCELLANEOUS ITEMS,242,BANNER ORGANIZATION TOTALS,242,0.0,0.0,ok,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2022,MISCELLANEOUS ITEMS,243,BANNER NET PAYROLL,243,,0.0,not_applicable,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2022,MISCELLANEOUS ITEMS,243,BANNER ORGANIZATION TOTALS,243,0.0,0.0,ok,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2023,MISCELLANEOUS ITEMS,244,TRAVEL AND TRANSPORTATION OF PERSONS,244,570.0,570.0,ok,segment,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2023,MISCELLANEOUS ITEMS,244,BANNER NET PAYROLL,244,,0.0,not_applicable,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2023,MISCELLANEOUS ITEMS,244,BANNER ORGANIZATION TOTALS,244,570.0,570.0,ok,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2024,MISCELLANEOUS ITEMS,245,TRAVEL AND TRANSPORTATION OF PERSONS,245,1987.5,1987.5,ok,segment,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2024,MISCELLANEOUS ITEMS,245,BANNER NET PAYROLL,245,,0.0,not_applicable,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2024,MISCELLANEOUS ITEMS,245,BANNER ORGANIZATION TOTALS,245,1987.5,1987.5,ok,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2025,MISCELLANEOUS ITEMS,246,BANNER NET PAYROLL,246,,0.0,not_applicable,banner,,,
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2025,MISCELLANEOUS ITEMS,246,BANNER ORGANIZATION TOTALS,246,0.0,0.0,ok,banner,,,
POSTAGE,2021,MISCELLANEOUS ITEMS,247,BANNER NET PAYROLL,247,,0.0,not_applicable,banner,,,
POSTAGE,2021,MISCELLANEOUS ITEMS,247,BANNER ORGANIZATION TOTALS,247,0.0,0.0,ok,banner,,,
POSTAGE,2022,MISCELLANEOUS ITEMS,248,BANNER NET PAYROLL,248,,0.0,not_applicable,banner,,,
POSTAGE,2022,MISCELLANEOUS ITEMS,248,BANNER ORGANIZATION TOTALS,248,0.0,0.0,ok,banner,,,
POSTAGE,2023,MISCELLANEOUS ITEMS,249,BANNER NET PAYROLL,249,,0.0,not_applicable,banner,,,
POSTAGE,2023,MISCELLANEOUS ITEMS,249,BANNER ORGANIZATION TOTALS,249,0.0,0.0,ok,banner,,,
POSTAGE,2024,MISCELLANEOUS ITEMS,250,BANNER NET PAYROLL,250,,0.0,not_applicable,banner,,,
POSTAGE,2024,MISCELLANEOUS ITEMS,250,BANNER ORGANIZATION TOTALS,250,0.0,0.0,ok,banner,,,
POSTAGE,2025,MISCELLANEOUS ITEMS,251,BANNER NET PAYROLL,251,,0.0,not_applicable,banner,,,
POSTAGE,2025,MISCELLANEOUS ITEMS,251,BANNER ORGANIZATION TOTALS,251,0.0,0.0,ok,banner,,,
MOBILE COMMUNICATIONS DEVICES,2021,MISCELLANEOUS ITEMS,252,BANNER NET PAYROLL,252,,0.0,not_applicable,banner,,,
MOBILE COMMUNICATIONS DEVICES,2021,MISCELLANEOUS ITEMS,252,BANNER ORGANIZATION TOTALS,252,0.0,0.0,ok,banner,,,
MOBILE COMMUNICATIONS DEVICES,2022,MISCELLANEOUS ITEMS,253,ACQUISITION OF ASSETS,253,1371.4,1371.4,ok,segment,,,
MOBILE COMMUNICATIONS DEVICES,2022,MISCELLANEOUS ITEMS,253,BANNER NET PAYROLL,253,,0.0,not_applicable,banner,,,
MOBILE COMMUNICATIONS DEVICES,2022,MISCELLANEOUS ITEMS,253,BANNER ORGANIZATION TOTALS,253,1371.4,1371.4,ok,banner,,,
MOBILE COMMUNICATIONS DEVICES,2023,MISCELLANEOUS ITEMS,254,ACQUISITION OF ASSETS,254,7620.21,7620.21,ok,segment,,,
MOBILE COMMUNICATIONS DEVICES,2023,MISCELLANEOUS ITEMS,254,BANNER NET PAYROLL,254,,0.0,not_applicable,banner,,,
MOBILE COMMUNICATIONS DEVICES,2023,MISCELLANEOUS ITEMS,254,BANNER ORGANIZATION TOTALS,254,7620.21,7620.21,ok,banner,,,
MOBILE COMMUNICATIONS DEVICES,2024,MISCELLANEOUS ITEMS,255,ACQUISITION OF ASSETS,255,-5271.29,-5271.29,ok,segment,,,
MOBILE COMMUNICATIONS DEVICES,2024,MISCELLANEOUS ITEMS,255,BANNER NET PAYROLL,255,,0.0,not_applicable,banner,,,
MOBILE COMMUNICATIONS DEVICES,2024,MISCELLANEOUS ITEMS,255,BANNER ORGANIZATION TOTALS,255,1920.39,5271.29,fail,banner,,,
MOBILE COMMUNICATIONS DEVICES,2025,MISCELLANEOUS ITEMS,256,BANNER NET PAYROLL,256,,0.0,not_applicable,banner,,,
MOBILE COMMUNICATIONS DEVICES,2025,MISCELLANEOUS ITEMS,256,BANNER ORGANIZATION TOTALS,256,19661.71,0.0,warn,banner,,,banner_only_categories
RESERVE FOR CONTINGENCIES,2021,MISCELLANEOUS ITEMS,257,BANNER NET PAYROLL,257,0.0,0.0,banner_missing,banner,,,
