severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,49,INTERN COMPENSATION - KELLY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|49|INTERN COMPENSATION - KELLY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,50,SENATOR MARK KELLY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|50|SENATOR MARK KELLY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,50,SENATOR MARK KELLY,2024,BANNER ORGANIZATION TOTALS,73.14,status=warn; banner=73.14; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|50|SENATOR MARK KELLY|2024|BANNER ORGANIZATION TOTALS|73.14
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,51,INTERN COMPENSATION - KELLY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|51|INTERN COMPENSATION - KELLY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,52,SENATOR MARK KELLY,2025,BANNER ORGANIZATION TOTALS,2488630.0,status=warn; banner=2488630.0; parsed_body=2433493.25. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|52|SENATOR MARK KELLY|2025|BANNER ORGANIZATION TOTALS|2488630.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,69,SENATOR JOHN N. KENNEDY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|69|SENATOR JOHN N. KENNEDY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,70,INTERN COMPENSATION - KENNEDY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|70|INTERN COMPENSATION - KENNEDY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,71,SENATOR JOHN N. KENNEDY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|71|SENATOR JOHN N. KENNEDY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,72,INTERN COMPENSATION - KENNEDY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|72|INTERN COMPENSATION - KENNEDY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,73,SENATOR JOHN N. KENNEDY,2025,BANNER ORGANIZATION TOTALS,2235052.46,status=warn; banner=2235052.46; parsed_body=2164483.66. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|73|SENATOR JOHN N. KENNEDY|2025|BANNER ORGANIZATION TOTALS|2235052.46
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,103,INTERN COMPENSATION - KENNEDY,2025,BANNER ORGANIZATION TOTALS,23983.23,status=fail; banner=23983.23; parsed_body=24916.56. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|103|INTERN COMPENSATION - KENNEDY|2025|BANNER ORGANIZATION TOTALS|23983.23
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,104,SENATOR ANDY KIM,2025,BANNER NET PAYROLL,2495585.33,status=fail; banner=2495585.33; parsed_body=2476700.43. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|104|SENATOR ANDY KIM|2025|BANNER NET PAYROLL|2495585.33
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,104,SENATOR ANDY KIM,2025,BANNER ORGANIZATION TOTALS,2675607.02,status=warn; banner=2675607.02; parsed_body=2555489.43. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|104|SENATOR ANDY KIM|2025|BANNER ORGANIZATION TOTALS|2675607.02
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,118,SENATOR ANGUS KING,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|118|SENATOR ANGUS KING|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,119,INTERN COMPENSATION - KING,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|119|INTERN COMPENSATION - KING|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,120,SENATOR ANGUS KING,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|120|SENATOR ANGUS KING|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,121,INTERN COMPENSATION - KING,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|121|INTERN COMPENSATION - KING|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,122,SENATOR ANGUS KING,2025,BANNER ORGANIZATION TOTALS,2117301.56,status=warn; banner=2117301.56; parsed_body=2081608.51. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|122|SENATOR ANGUS KING|2025|BANNER ORGANIZATION TOTALS|2117301.56
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,133,SENATOR AMY KLOBUCHAR,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|133|SENATOR AMY KLOBUCHAR|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,134,INTERN COMPENSATION - KLOBUCHAR,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|134|INTERN COMPENSATION - KLOBUCHAR|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,135,SENATOR AMY KLOBUCHAR,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|135|SENATOR AMY KLOBUCHAR|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,136,INTERN COMPENSATION - KLOBUCHAR,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|136|INTERN COMPENSATION - KLOBUCHAR|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,137,SENATOR AMY KLOBUCHAR,2025,BANNER ORGANIZATION TOTALS,2303577.11,status=warn; banner=2303577.11; parsed_body=2259672.76. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|137|SENATOR AMY KLOBUCHAR|2025|BANNER ORGANIZATION TOTALS|2303577.11
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,158,SENATOR JAMES LANKFORD,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|158|SENATOR JAMES LANKFORD|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,159,INTERN COMPENSATION - LANKFORD,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|159|INTERN COMPENSATION - LANKFORD|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,160,SENATOR JAMES LANKFORD,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|160|SENATOR JAMES LANKFORD|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,161,INTERN COMPENSATION - LANKFORD,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|161|INTERN COMPENSATION - LANKFORD|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,162,SENATOR JAMES LANKFORD,2025,BANNER NET PAYROLL,1836107.39,status=fail; banner=1836107.39; parsed_body=1957857.83. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|162|SENATOR JAMES LANKFORD|2025|BANNER NET PAYROLL|1836107.39
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,162,SENATOR JAMES LANKFORD,2025,BANNER ORGANIZATION TOTALS,2081481.26,status=warn; banner=2081481.26; parsed_body=2131272.16. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|162|SENATOR JAMES LANKFORD|2025|BANNER ORGANIZATION TOTALS|2081481.26
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,197,INTERN COMPENSATION - LANKFORD,2025,BANNER NET PAYROLL,37411.28,status=fail; banner=37411.28; parsed_body=40054.85. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|197|INTERN COMPENSATION - LANKFORD|2025|BANNER NET PAYROLL|37411.28
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,197,INTERN COMPENSATION - LANKFORD,2025,BANNER ORGANIZATION TOTALS,37411.28,status=warn; banner=37411.28; parsed_body=40054.85. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|197|INTERN COMPENSATION - LANKFORD|2025|BANNER ORGANIZATION TOTALS|37411.28
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,198,SENATOR PATRICK J. LEAHY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|198|SENATOR PATRICK J. LEAHY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,199,INTERN COMPENSATION - LEAHY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|199|INTERN COMPENSATION - LEAHY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,200,SENATOR MIKE LEE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|200|SENATOR MIKE LEE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,201,INTERN COMPENSATION - LEE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|201|INTERN COMPENSATION - LEE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,202,SENATOR MIKE LEE,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|202|SENATOR MIKE LEE|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,203,INTERN COMPENSATION - LEE,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|203|INTERN COMPENSATION - LEE|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,204,SENATOR MIKE LEE,2025,BANNER ORGANIZATION TOTALS,1990236.62,status=warn; banner=1990236.62; parsed_body=1941145.55. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|204|SENATOR MIKE LEE|2025|BANNER ORGANIZATION TOTALS|1990236.62
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,221,SENATOR BEN RAY LUJAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|221|SENATOR BEN RAY LUJAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,222,INTERN COMPENSATION - LUJAN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|222|INTERN COMPENSATION - LUJAN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,223,SENATOR BEN RAY LUJAN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|223|SENATOR BEN RAY LUJAN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,225,INTERN COMPENSATION - LUJAN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|225|INTERN COMPENSATION - LUJAN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,226,SENATOR BEN RAY LUJAN,2025,BANNER ORGANIZATION TOTALS,1996009.36,status=warn; banner=1996009.36; parsed_body=1964751.7. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|226|SENATOR BEN RAY LUJAN|2025|BANNER ORGANIZATION TOTALS|1996009.36
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,244,SENATOR CYNTHIA LUMMIS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|244|SENATOR CYNTHIA LUMMIS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,245,INTERN COMPENSATION - LUMMIS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|245|INTERN COMPENSATION - LUMMIS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,246,SENATOR CYNTHIA LUMMIS,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|246|SENATOR CYNTHIA LUMMIS|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,247,INTERN COMPENSATION - LUMMIS,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|247|INTERN COMPENSATION - LUMMIS|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,248,SENATOR CYNTHIA LUMMIS,2025,BANNER ORGANIZATION TOTALS,2162974.32,status=warn; banner=2162974.32; parsed_body=2091593.73. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|248|SENATOR CYNTHIA LUMMIS|2025|BANNER ORGANIZATION TOTALS|2162974.32
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,270,SENATOR JOE MANCHIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|270|SENATOR JOE MANCHIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,271,INTERN COMPENSATION - MANCHIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|271|INTERN COMPENSATION - MANCHIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,272,SENATOR JOE MANCHIN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|272|SENATOR JOE MANCHIN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,273,INTERN COMPENSATION - MANCHIN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|273|INTERN COMPENSATION - MANCHIN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,274,SENATOR JOE MANCHIN,2025,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|274|SENATOR JOE MANCHIN|2025|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,275,INTERN COMPENSATION - MANCHIN,2025,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|275|INTERN COMPENSATION - MANCHIN|2025|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,276,SENATOR EDWARD MARKEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|276|SENATOR EDWARD MARKEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,277,INTERN COMPENSATION - MARKEY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|277|INTERN COMPENSATION - MARKEY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,278,SENATOR EDWARD MARKEY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|278|SENATOR EDWARD MARKEY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,278,SENATOR EDWARD MARKEY,2024,BANNER ORGANIZATION TOTALS,36070.65,status=warn; banner=36070.65; parsed_body=35022.95. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|278|SENATOR EDWARD MARKEY|2024|BANNER ORGANIZATION TOTALS|36070.65
warning,banner_check_missing,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,279,INTERN COMPENSATION - MARKEY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_missing|279|INTERN COMPENSATION - MARKEY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,280,SENATOR EDWARD MARKEY,2025,BANNER NET PAYROLL,2379096.19,status=fail; banner=2379096.19; parsed_body=2332584.47. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|280|SENATOR EDWARD MARKEY|2025|BANNER NET PAYROLL|2379096.19
warning,banner_check_discrepancy,119sdoc5,GPO-CDOC-119sdoc5-2.pdf,280,SENATOR EDWARD MARKEY,2025,BANNER ORGANIZATION TOTALS,2504520.85,status=warn; banner=2504520.85; parsed_body=2370990.74. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc5|banner_check_discrepancy|280|SENATOR EDWARD MARKEY|2025|BANNER ORGANIZATION TOTALS|2504520.85
