severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,73,SENATOR ANGUS KING,2023,BANNER ORGANIZATION TOTALS,1794992.02,status=warn; banner=1794992.02; parsed_body=1750058.96. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|73|SENATOR ANGUS KING|2023|BANNER ORGANIZATION TOTALS|1794992.02
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,85,SENATOR AMY KLOBUCHAR,2021,BANNER NET PAYROLL,7399.52,status=banner_missing; banner=7399.52; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|85|SENATOR AMY KLOBUCHAR|2021|BANNER NET PAYROLL|7399.52
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,85,SENATOR AMY KLOBUCHAR,2021,BANNER ORGANIZATION TOTALS,7399.52,status=warn; banner=7399.52; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|85|SENATOR AMY KLOBUCHAR|2021|BANNER ORGANIZATION TOTALS|7399.52
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,86,INTERN COMPENSATION - KLOBUCHAR,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|86|INTERN COMPENSATION - KLOBUCHAR|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,87,SENATOR AMY KLOBUCHAR,2022,BANNER NET PAYROLL,6281.92,status=fail; banner=6281.92; parsed_body=1117.6. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|87|SENATOR AMY KLOBUCHAR|2022|BANNER NET PAYROLL|6281.92
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,87,SENATOR AMY KLOBUCHAR,2022,BANNER ORGANIZATION TOTALS,38454.33,status=fail; banner=38454.33; parsed_body=27172.73. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|87|SENATOR AMY KLOBUCHAR|2022|BANNER ORGANIZATION TOTALS|38454.33
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,92,INTERN COMPENSATION - KLOBUCHAR,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|92|INTERN COMPENSATION - KLOBUCHAR|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,93,SENATOR AMY KLOBUCHAR,2023,BANNER ORGANIZATION TOTALS,1940381.55,status=warn; banner=1940381.55; parsed_body=1882578.53. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|93|SENATOR AMY KLOBUCHAR|2023|BANNER ORGANIZATION TOTALS|1940381.55
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,109,SENATOR JAMES LANKFORD,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|109|SENATOR JAMES LANKFORD|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,110,INTERN COMPENSATION - LANKFORD,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|110|INTERN COMPENSATION - LANKFORD|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,111,SENATOR JAMES LANKFORD,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|111|SENATOR JAMES LANKFORD|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,111,SENATOR JAMES LANKFORD,2022,BANNER ORGANIZATION TOTALS,36206.95,status=warn; banner=36206.95; parsed_body=21226.2. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|111|SENATOR JAMES LANKFORD|2022|BANNER ORGANIZATION TOTALS|36206.95
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,115,INTERN COMPENSATION - LANKFORD,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|115|INTERN COMPENSATION - LANKFORD|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,116,SENATOR JAMES LANKFORD,2023,BANNER NET PAYROLL,1444856.65,status=fail; banner=1444856.65; parsed_body=1488898.32. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|116|SENATOR JAMES LANKFORD|2023|BANNER NET PAYROLL|1444856.65
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,116,SENATOR JAMES LANKFORD,2023,BANNER ORGANIZATION TOTALS,1552589.45,status=warn; banner=1552589.45; parsed_body=1550912.97. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|116|SENATOR JAMES LANKFORD|2023|BANNER ORGANIZATION TOTALS|1552589.45
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,135,SENATOR PATRICK J. LEAHY,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|135|SENATOR PATRICK J. LEAHY|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,136,INTERN COMPENSATION - LEAHY,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|136|INTERN COMPENSATION - LEAHY|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,137,SENATOR PATRICK J. LEAHY,2022,BANNER NET PAYROLL,1207.16,status=fail; banner=1207.16; parsed_body=428.65. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|137|SENATOR PATRICK J. LEAHY|2022|BANNER NET PAYROLL|1207.16
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,137,SENATOR PATRICK J. LEAHY,2022,BANNER ORGANIZATION TOTALS,32775.09,status=fail; banner=32775.09; parsed_body=23788.29. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|137|SENATOR PATRICK J. LEAHY|2022|BANNER ORGANIZATION TOTALS|32775.09
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,140,INTERN COMPENSATION - LEAHY,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|140|INTERN COMPENSATION - LEAHY|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,141,SENATOR PATRICK J. LEAHY,2023,BANNER NET PAYROLL,1023383.6,status=fail; banner=1023383.6; parsed_body=1027164.45. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|141|SENATOR PATRICK J. LEAHY|2023|BANNER NET PAYROLL|1023383.6
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,141,SENATOR PATRICK J. LEAHY,2023,BANNER ORGANIZATION TOTALS,1078206.78,status=warn; banner=1078206.78; parsed_body=1065983.15. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|141|SENATOR PATRICK J. LEAHY|2023|BANNER ORGANIZATION TOTALS|1078206.78
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,148,SENATOR MIKE LEE,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|148|SENATOR MIKE LEE|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,148,SENATOR MIKE LEE,2021,BANNER ORGANIZATION TOTALS,10608.57,status=warn; banner=10608.57; parsed_body=10341.65. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|148|SENATOR MIKE LEE|2021|BANNER ORGANIZATION TOTALS|10608.57
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,149,INTERN COMPENSATION - LEE,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|149|INTERN COMPENSATION - LEE|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,150,SENATOR MIKE LEE,2022,BANNER ORGANIZATION TOTALS,43855.12,status=warn; banner=43855.12; parsed_body=22000.15. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|150|SENATOR MIKE LEE|2022|BANNER ORGANIZATION TOTALS|43855.12
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,154,INTERN COMPENSATION - LEE,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|154|INTERN COMPENSATION - LEE|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,155,SENATOR MIKE LEE,2023,BANNER ORGANIZATION TOTALS,1360063.06,status=warn; banner=1360063.06; parsed_body=1325335.85. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|155|SENATOR MIKE LEE|2023|BANNER ORGANIZATION TOTALS|1360063.06
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,164,SENATOR KELLY LOEFFLER,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|164|SENATOR KELLY LOEFFLER|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,165,INTERN COMPENSATION - LOEFFLER,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|165|INTERN COMPENSATION - LOEFFLER|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,166,SENATOR BEN RAY LUJAN,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|166|SENATOR BEN RAY LUJAN|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,170,SENATOR BEN RAY LUJAN,2022,BANNER ORGANIZATION TOTALS,151074.48,status=warn; banner=151074.48; parsed_body=90789.16. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|170|SENATOR BEN RAY LUJAN|2022|BANNER ORGANIZATION TOTALS|151074.48
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,176,INTERN COMPENSATION - LUJAN,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|176|INTERN COMPENSATION - LUJAN|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,177,SENATOR BEN RAY LUJAN,2023,BANNER ORGANIZATION TOTALS,1664781.83,status=warn; banner=1664781.83; parsed_body=1640263.85. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|177|SENATOR BEN RAY LUJAN|2023|BANNER ORGANIZATION TOTALS|1664781.83
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,187,SENATOR CYNTHIA LUMMIS,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|187|SENATOR CYNTHIA LUMMIS|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,189,SENATOR CYNTHIA LUMMIS,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|189|SENATOR CYNTHIA LUMMIS|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,189,SENATOR CYNTHIA LUMMIS,2022,BANNER ORGANIZATION TOTALS,93208.36,status=warn; banner=93208.36; parsed_body=72231.37. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|189|SENATOR CYNTHIA LUMMIS|2022|BANNER ORGANIZATION TOTALS|93208.36
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,193,INTERN COMPENSATION - LUMMIS,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|193|INTERN COMPENSATION - LUMMIS|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,194,SENATOR CYNTHIA LUMMIS,2023,BANNER ORGANIZATION TOTALS,1418706.43,status=warn; banner=1418706.43; parsed_body=1393898.06. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|194|SENATOR CYNTHIA LUMMIS|2023|BANNER ORGANIZATION TOTALS|1418706.43
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,206,SENATOR JOE MANCHIN,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|206|SENATOR JOE MANCHIN|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,206,SENATOR JOE MANCHIN,2021,BANNER ORGANIZATION TOTALS,74.7,status=warn; banner=74.7; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|206|SENATOR JOE MANCHIN|2021|BANNER ORGANIZATION TOTALS|74.7
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,207,INTERN COMPENSATION - MANCHIN,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|207|INTERN COMPENSATION - MANCHIN|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,208,SENATOR JOE MANCHIN,2022,BANNER ORGANIZATION TOTALS,78416.87,status=warn; banner=78416.87; parsed_body=45706.97. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|208|SENATOR JOE MANCHIN|2022|BANNER ORGANIZATION TOTALS|78416.87
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,213,INTERN COMPENSATION - MANCHIN,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|213|INTERN COMPENSATION - MANCHIN|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,214,SENATOR JOE MANCHIN,2023,BANNER ORGANIZATION TOTALS,1460047.36,status=warn; banner=1460047.36; parsed_body=1417053.73. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|214|SENATOR JOE MANCHIN|2023|BANNER ORGANIZATION TOTALS|1460047.36
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,225,SENATOR EDWARD MARKEY,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|225|SENATOR EDWARD MARKEY|2021|BANNER NET PAYROLL|0.0
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,226,INTERN COMPENSATION - MARKEY,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|226|INTERN COMPENSATION - MARKEY|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,227,SENATOR EDWARD MARKEY,2022,BANNER NET PAYROLL,4376.74,status=fail; banner=4376.74; parsed_body=1083.05. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|227|SENATOR EDWARD MARKEY|2022|BANNER NET PAYROLL|4376.74
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,227,SENATOR EDWARD MARKEY,2022,BANNER ORGANIZATION TOTALS,93343.49,status=warn; banner=93343.49; parsed_body=54579.27. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|227|SENATOR EDWARD MARKEY|2022|BANNER ORGANIZATION TOTALS|93343.49
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,229,INTERN COMPENSATION - MARKEY,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|229|INTERN COMPENSATION - MARKEY|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,230,SENATOR EDWARD MARKEY,2023,BANNER NET PAYROLL,1760990.3,status=fail; banner=1760990.3; parsed_body=1764283.99. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|230|SENATOR EDWARD MARKEY|2023|BANNER NET PAYROLL|1760990.3
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,230,SENATOR EDWARD MARKEY,2023,BANNER ORGANIZATION TOTALS,1813347.85,status=warn; banner=1813347.85; parsed_body=1781838.64. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|230|SENATOR EDWARD MARKEY|2023|BANNER ORGANIZATION TOTALS|1813347.85
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,236,SENATOR ROGER MARSHALL,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|236|SENATOR ROGER MARSHALL|2021|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,236,SENATOR ROGER MARSHALL,2021,BANNER ORGANIZATION TOTALS,318.13,status=warn; banner=318.13; parsed_body=285.99. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_discrepancy|236|SENATOR ROGER MARSHALL|2021|BANNER ORGANIZATION TOTALS|318.13
warning,banner_check_missing,118sdoc2,GPO-CDOC-118sdoc2-2.pdf,237,INTERN COMPENSATION - MARSHALL,2021,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,118sdoc2|banner_check_missing|237|INTERN COMPENSATION - MARSHALL|2021|BANNER NET PAYROLL|0.0
